ano,mes,data,regiao,uf,municipio,expectativa_vida,taxa_mortalidade,taxa_internacao,cobertura_vacinal,medicos_por_1000,leitos_hospitalares,casos_doencas_cronicas,nivel_criticidade
2023,6,2023-06-01,Nordeste,PB,João Pessoa,68.9,4.34,150.92,84.39,2.98,4610,18734,Baixo
2023,6,2023-06-01,Centro-Oeste,DF,Brasília,78.0,10.29,166.45,81.07,2.99,2037,13499,Crítico
2023,6,2023-06-01,Centro-Oeste,GO,Goiânia,78.6,5.29,161.84,58.94,1.46,8336,141703,Baixo
2023,6,2023-06-01,Centro-Oeste,GO,Aparecida de Goiânia,78.4,6.66,148.98,75.79,3.21,1935,189739,Baixo
2023,6,2023-06-01,Centro-Oeste,MT,Cuiabá,68.6,11.56,74.04,67.42,3.97,6673,160647,Médio
2023,6,2023-06-01,Centro-Oeste,MS,Campo Grande,74.6,9.64,155.14,77.44,3.03,215,145297,Baixo
2023,6,2023-06-01,Sudeste,SP,São Paulo,77.8,5.04,55.25,60.25,2.15,923,193067,Médio
2023,6,2023-06-01,Sudeste,SP,Campinas,70.7,10.17,132.9,76.04,3.68,10150,176740,Crítico
2023,6,2023-06-01,Sudeste,SP,Ribeirão Preto,77.1,11.7,149.04,81.35,3.1,3530,167946,Crítico
2023,6,2023-06-01,Sudeste,RJ,Rio de Janeiro,69.7,4.07,170.37,70.58,2.12,9652,119563,Crítico
2023,6,2023-06-01,Sudeste,RJ,Niterói,75.3,11.95,119.54,87.69,3.4,1555,150971,Médio
2023,6,2023-06-01,Sudeste,RJ,Nova Iguaçu,78.9,6.44,161.04,96.97,2.16,9978,184486,Alto
2023,6,2023-06-01,Sudeste,RJ,Petrópolis,77.1,5.57,104.07,91.69,1.81,11007,2340,Médio
2023,6,2023-06-01,Sudeste,MG,Belo Horizonte,68.4,11.72,40.6,77.16,1.03,10344,96962,Médio
2023,6,2023-06-01,Sudeste,MG,Uberlândia,71.4,6.95,107.7,73.97,1.42,5501,193168,Baixo
2023,6,2023-06-01,Sudeste,MG,Juiz de Fora,78.9,11.98,41.68,67.72,3.1,882,172342,Crítico
2023,6,2023-06-01,Sudeste,ES,Vitória,74.6,4.35,111.41,84.23,2.93,8329,180077,Alto
2023,6,2023-06-01,Sudeste,ES,Vila Velha,74.8,7.5,90.1,51.92,2.06,2563,67259,Crítico
2023,6,2023-06-01,Sudeste,ES,Serra,68.3,8.17,103.28,86.53,1.8,1257,40036,Alto
2023,6,2023-06-01,Sul,PR,Curitiba,69.2,11.55,168.51,75.48,3.79,3368,39998,Alto
2023,6,2023-06-01,Sul,PR,Londrina,78.6,9.09,69.01,55.42,3.71,6824,152784,Médio
2023,6,2023-06-01,Sul,SC,Florianópolis,73.0,9.79,78.87,97.92,2.18,9334,171377,Baixo
2023,6,2023-06-01,Sul,SC,Joinville,74.4,5.0,82.21,54.91,2.34,3752,63109,Baixo
2023,6,2023-06-01,Sul,RS,Porto Alegre,72.4,11.69,109.49,83.22,0.82,10804,68245,Crítico
2023,6,2023-06-01,Sul,RS,Caxias do Sul,71.7,6.8,157.47,62.73,1.33,2533,110556,Alto
2023,7,2023-07-01,Norte,AM,Manaus,78.4,5.35,102.52,96.96,3.67,2820,135851,Crítico
2023,7,2023-07-01,Norte,PA,Belém,74.6,5.04,118.19,67.09,2.6,7229,84594,Alto
2023,7,2023-07-01,Norte,PA,Santarém,74.3,11.05,139.54,66.36,3.72,4427,108092,Alto
2023,7,2023-07-01,Norte,RO,Porto Velho,77.2,8.51,58.01,53.45,3.59,3542,112335,Médio
2023,7,2023-07-01,Norte,TO,Palmas,76.9,7.21,69.84,87.41,3.11,5198,77742,Alto
2023,7,2023-07-01,Nordeste,BA,Salvador,77.9,11.85,150.92,80.62,2.16,6990,44285,Baixo
2023,7,2023-07-01,Nordeste,BA,Feira de Santana,76.4,9.27,172.62,88.77,2.89,8165,154420,Baixo
2023,7,2023-07-01,Nordeste,PE,Recife,69.6,11.85,71.99,83.95,2.26,6230,184383,Crítico
2023,7,2023-07-01,Nordeste,PE,Jaboatão dos Guararapes,76.6,11.85,102.78,59.86,1.19,4061,175614,Baixo
2023,7,2023-07-01,Nordeste,CE,Fortaleza,73.3,7.59,56.52,79.15,2.66,1938,73620,Crítico
2023,7,2023-07-01,Nordeste,CE,Juazeiro do Norte,75.1,7.64,77.26,54.39,2.94,9357,156458,Médio
2023,7,2023-07-01,Nordeste,MA,São Luís,74.1,5.16,79.89,93.96,3.16,2903,190418,Alto
2023,7,2023-07-01,Nordeste,PB,João Pessoa,78.4,8.59,104.37,78.77,2.69,10485,52803,Crítico
2023,7,2023-07-01,Centro-Oeste,DF,Brasília,70.0,9.93,95.88,66.74,1.06,8595,37745,Crítico
2023,7,2023-07-01,Centro-Oeste,GO,Goiânia,75.5,9.68,165.61,79.81,2.0,5172,58962,Médio
2023,7,2023-07-01,Centro-Oeste,GO,Aparecida de Goiânia,76.4,6.96,157.59,84.95,1.22,4514,125858,Alto
2023,7,2023-07-01,Centro-Oeste,MT,Cuiabá,77.7,6.21,56.34,53.32,2.04,2362,169132,Crítico
2023,7,2023-07-01,Centro-Oeste,MS,Campo Grande,74.0,10.85,156.08,63.2,2.01,5582,144422,Baixo
2023,7,2023-07-01,Sudeste,SP,São Paulo,68.9,9.37,108.27,83.28,1.42,7623,70383,Baixo
2023,7,2023-07-01,Sudeste,SP,Campinas,77.0,11.58,167.34,78.83,1.83,364,52419,Alto
2023,7,2023-07-01,Sudeste,SP,Ribeirão Preto,76.4,7.8,67.6,89.65,1.2,8272,176188,Baixo
2023,7,2023-07-01,Sudeste,RJ,Rio de Janeiro,73.7,5.86,100.36,63.86,2.27,6961,28187,Alto
2023,7,2023-07-01,Sudeste,RJ,Niterói,76.7,7.71,90.85,96.87,1.36,3069,11548,Médio
2023,7,2023-07-01,Sudeste,RJ,Nova Iguaçu,75.7,5.66,73.23,58.02,0.94,8632,140938,Baixo
2023,7,2023-07-01,Sudeste,RJ,Petrópolis,74.4,6.34,103.3,72.26,3.32,6935,192059,Baixo
2023,7,2023-07-01,Sudeste,MG,Belo Horizonte,72.4,7.56,75.7,69.02,1.61,6867,121734,Médio
2023,7,2023-07-01,Sudeste,MG,Uberlândia,77.8,4.43,109.51,76.42,1.26,8179,154227,Alto
2023,7,2023-07-01,Sudeste,MG,Juiz de Fora,77.9,7.64,133.29,91.79,1.68,9973,90316,Crítico
2023,7,2023-07-01,Sudeste,ES,Vitória,72.4,10.43,41.46,85.04,2.27,644,140411,Alto
2023,7,2023-07-01,Sudeste,ES,Vila Velha,76.4,7.45,104.79,85.57,2.95,9160,57957,Alto
2023,7,2023-07-01,Sudeste,ES,Serra,71.9,10.91,86.31,95.67,2.3,1734,144053,Crítico
2023,7,2023-07-01,Sul,PR,Curitiba,72.0,9.28,162.54,82.5,0.81,8741,39834,Baixo
2023,7,2023-07-01,Sul,PR,Londrina,76.4,10.58,167.8,53.8,1.09,1228,69532,Alto
2023,7,2023-07-01,Sul,SC,Florianópolis,77.1,8.04,133.22,61.81,3.4,3616,189807,Alto
2023,7,2023-07-01,Sul,SC,Joinville,72.8,6.61,58.95,61.05,2.25,767,45066,Alto
2023,7,2023-07-01,Sul,RS,Porto Alegre,69.2,11.41,121.47,72.33,1.68,8477,20306,Médio
2023,7,2023-07-01,Sul,RS,Caxias do Sul,69.9,6.63,109.72,66.87,2.88,231,115016,Crítico
2023,8,2023-08-01,Norte,AM,Manaus,73.5,4.51,85.47,96.9,2.33,10994,74328,Crítico
2023,8,2023-08-01,Norte,PA,Belém,77.6,5.82,155.6,50.36,1.23,2984,135903,Alto
2023,8,2023-08-01,Norte,PA,Santarém,77.1,10.57,139.5,84.74,1.25,1260,29931,Crítico
2023,8,2023-08-01,Norte,RO,Porto Velho,78.5,5.78,157.23,56.75,3.47,4554,16404,Médio
2023,8,2023-08-01,Norte,TO,Palmas,78.0,6.88,174.68,86.11,2.88,770,186463,Crítico
2023,8,2023-08-01,Nordeste,BA,Salvador,74.3,9.63,157.29,65.11,1.8,1181,60634,Médio
2023,8,2023-08-01,Nordeste,BA,Feira de Santana,76.7,6.88,114.05,53.06,1.19,9596,121298,Baixo
2023,8,2023-08-01,Nordeste,PE,Recife,75.9,6.73,90.37,83.93,1.06,5436,187024,Alto
2023,8,2023-08-01,Nordeste,PE,Jaboatão dos Guararapes,72.1,8.75,112.16,84.06,1.16,2917,86642,Médio
2023,8,2023-08-01,Nordeste,CE,Fortaleza,70.1,11.24,64.33,89.85,1.44,11869,178804,Crítico
2023,8,2023-08-01,Nordeste,CE,Juazeiro do Norte,78.4,4.64,94.63,62.25,2.97,2625,113985,Crítico
2023,8,2023-08-01,Nordeste,MA,São Luís,70.8,7.2,129.37,72.94,2.32,9187,127260,Crítico
2023,8,2023-08-01,Nordeste,PB,João Pessoa,75.3,5.86,179.98,75.59,1.61,8808,167794,Crítico
2023,8,2023-08-01,Centro-Oeste,DF,Brasília,76.6,6.15,101.57,88.97,2.69,2830,105294,Alto
2023,8,2023-08-01,Centro-Oeste,GO,Goiânia,68.8,11.69,163.57,55.62,2.0,8055,151900,Médio
2023,8,2023-08-01,Centro-Oeste,GO,Aparecida de Goiânia,76.8,4.24,176.13,53.47,2.16,2104,24830,Alto
2023,8,2023-08-01,Centro-Oeste,MT,Cuiabá,76.9,4.07,130.59,85.72,2.28,2855,33992,Alto
2023,8,2023-08-01,Centro-Oeste,MS,Campo Grande,69.1,6.63,79.91,70.09,3.1,8387,74922,Médio
2023,8,2023-08-01,Sudeste,SP,São Paulo,71.3,7.33,114.1,58.01,1.88,11679,41072,Médio
2023,8,2023-08-01,Sudeste,SP,Campinas,72.3,5.48,175.11,65.41,3.08,11504,7017,Crítico
2023,8,2023-08-01,Sudeste,SP,Ribeirão Preto,77.7,4.48,146.71,55.25,3.54,5186,172971,Baixo
2023,8,2023-08-01,Sudeste,RJ,Rio de Janeiro,69.0,11.19,172.45,83.91,0.9,546,184698,Crítico
2023,8,2023-08-01,Sudeste,RJ,Niterói,69.9,10.13,49.23,67.43,1.37,1619,104959,Médio
2023,8,2023-08-01,Sudeste,RJ,Nova Iguaçu,72.9,9.12,46.43,82.8,3.62,4321,61128,Baixo
2023,8,2023-08-01,Sudeste,RJ,Petrópolis,78.6,4.34,121.96,72.83,2.74,8067,142379,Crítico
2023,8,2023-08-01,Sudeste,MG,Belo Horizonte,68.5,5.26,90.29,66.09,3.15,482,140503,Alto
2023,8,2023-08-01,Sudeste,MG,Uberlândia,69.5,11.18,131.33,87.07,2.82,6409,192992,Médio
2023,8,2023-08-01,Sudeste,MG,Juiz de Fora,70.6,6.04,65.94,94.65,2.47,1978,132727,Crítico
2023,8,2023-08-01,Sudeste,ES,Vitória,78.6,7.39,117.83,95.73,1.76,652,146654,Alto
2023,8,2023-08-01,Sudeste,ES,Vila Velha,77.2,6.2,62.7,55.52,1.79,4856,96120,Baixo
2023,8,2023-08-01,Sudeste,ES,Serra,78.8,4.75,159.57,53.47,2.87,5674,84510,Alto
2023,8,2023-08-01,Sul,PR,Curitiba,68.0,4.52,160.48,55.07,2.77,5762,130272,Baixo
2023,8,2023-08-01,Sul,PR,Londrina,75.9,5.22,156.97,66.77,2.03,1819,197086,Crítico
2023,8,2023-08-01,Sul,SC,Florianópolis,69.7,6.4,90.09,90.61,0.85,1481,165778,Alto
2023,8,2023-08-01,Sul,SC,Joinville,69.1,10.34,169.38,62.73,2.45,962,83334,Alto
2023,8,2023-08-01,Sul,RS,Porto Alegre,68.2,7.96,103.7,79.99,0.85,8493,123032,Baixo
2023,8,2023-08-01,Sul,RS,Caxias do Sul,70.0,6.8,125.18,81.11,2.38,8368,134200,Médio
2023,9,2023-09-01,Norte,AM,Manaus,75.7,7.9,157.93,57.78,2.24,1472,21063,Médio
2023,9,2023-09-01,Norte,PA,Belém,71.3,9.71,47.55,80.12,2.96,11691,14790,Médio
2023,9,2023-09-01,Norte,PA,Santarém,72.6,10.59,101.66,80.53,1.83,1620,96088,Baixo
2023,9,2023-09-01,Norte,RO,Porto Velho,70.6,11.17,77.41,94.62,2.35,1587,131162,Alto
2023,9,2023-09-01,Norte,TO,Palmas,70.9,7.37,169.75,86.16,3.41,427,156758,Médio
2023,9,2023-09-01,Nordeste,BA,Salvador,72.0,6.85,160.73,72.83,3.37,6926,46287,Crítico
2023,9,2023-09-01,Nordeste,BA,Feira de Santana,76.4,5.18,136.91,87.82,3.74,1185,12029,Alto
2023,9,2023-09-01,Nordeste,PE,Recife,78.2,5.26,51.57,97.64,1.78,6767,21529,Alto
2023,9,2023-09-01,Nordeste,PE,Jaboatão dos Guararapes,75.9,4.4,87.57,91.94,1.38,9816,30440,Alto
2023,9,2023-09-01,Nordeste,CE,Fortaleza,72.6,10.27,139.92,66.9,3.87,6593,178423,Baixo
2023,9,2023-09-01,Nordeste,CE,Juazeiro do Norte,76.7,8.57,83.74,76.94,1.04,4835,23715,Baixo
2023,9,2023-09-01,Nordeste,MA,São Luís,73.9,4.79,66.89,63.45,2.85,8382,96055,Crítico
2023,9,2023-09-01,Nordeste,PB,João Pessoa,78.3,5.08,52.45,74.18,1.92,513,143117,Alto
2023,9,2023-09-01,Centro-Oeste,DF,Brasília,70.1,9.15,168.55,56.49,3.6,659,151838,Baixo
2023,9,2023-09-01,Centro-Oeste,GO,Goiânia,74.6,11.64,64.88,89.8,2.65,4403,78403,Crítico
2023,9,2023-09-01,Centro-Oeste,GO,Aparecida de Goiânia,78.4,10.45,179.52,79.45,2.65,3767,119542,Crítico
2023,9,2023-09-01,Centro-Oeste,MT,Cuiabá,68.2,9.12,151.02,91.78,2.95,1877,37794,Baixo
2023,9,2023-09-01,Centro-Oeste,MS,Campo Grande,75.1,4.77,71.41,57.06,3.34,7209,134913,Alto
2023,9,2023-09-01,Sudeste,SP,São Paulo,76.2,9.85,93.64,87.21,0.94,4764,32331,Baixo
2023,9,2023-09-01,Sudeste,SP,Campinas,75.9,9.26,136.94,94.31,3.96,4792,140634,Baixo
2023,9,2023-09-01,Sudeste,SP,Ribeirão Preto,77.8,9.67,101.96,70.34,3.49,584,146116,Alto
2023,9,2023-09-01,Sudeste,RJ,Rio de Janeiro,77.2,8.92,87.45,96.89,2.19,4966,92356,Médio
2023,9,2023-09-01,Sudeste,RJ,Niterói,70.7,11.91,92.57,80.57,2.78,1573,127567,Crítico
2023,9,2023-09-01,Sudeste,RJ,Nova Iguaçu,72.2,5.55,166.69,56.02,2.36,2311,115874,Crítico
2023,9,2023-09-01,Sudeste,RJ,Petrópolis,73.1,10.98,54.93,58.89,1.38,1638,124214,Alto
2023,9,2023-09-01,Sudeste,MG,Belo Horizonte,68.9,10.44,156.18,71.8,3.55,6201,33561,Médio
2023,9,2023-09-01,Sudeste,MG,Uberlândia,70.3,11.01,112.05,69.99,3.02,3023,159383,Médio
2023,9,2023-09-01,Sudeste,MG,Juiz de Fora,74.8,10.73,112.91,86.43,1.83,3581,196807,Baixo
2023,9,2023-09-01,Sudeste,ES,Vitória,76.9,8.15,122.53,55.07,2.83,8917,45837,Crítico
2023,9,2023-09-01,Sudeste,ES,Vila Velha,75.9,10.23,49.96,78.13,0.87,9179,24871,Médio
2023,9,2023-09-01,Sudeste,ES,Serra,69.0,11.0,89.82,96.0,1.88,2080,111010,Alto
2023,9,2023-09-01,Sul,PR,Curitiba,69.2,11.51,70.81,86.55,2.75,9531,23230,Crítico
2023,9,2023-09-01,Sul,PR,Londrina,68.4,8.18,146.5,60.42,2.4,5462,184792,Médio
2023,9,2023-09-01,Sul,SC,Florianópolis,76.1,11.58,125.77,50.89,2.23,7033,45190,Médio
2023,9,2023-09-01,Sul,SC,Joinville,73.0,6.96,47.42,81.51,0.98,9181,178445,Alto
2023,9,2023-09-01,Sul,RS,Porto Alegre,68.2,11.26,65.39,80.54,1.41,4601,113369,Alto
2023,9,2023-09-01,Sul,RS,Caxias do Sul,75.6,8.99,81.81,92.8,1.06,7104,140564,Crítico
2023,10,2023-10-01,Norte,AM,Manaus,71.3,8.21,93.83,71.77,1.67,2101,111914,Crítico
2023,10,2023-10-01,Norte,PA,Belém,68.5,5.9,49.56,58.51,1.07,2652,197107,Crítico
2023,10,2023-10-01,Norte,PA,Santarém,69.3,7.71,178.79,69.9,3.93,5196,144109,Médio
2023,10,2023-10-01,Norte,RO,Porto Velho,71.1,8.91,71.66,88.45,1.33,6602,197229,Alto
2023,10,2023-10-01,Norte,TO,Palmas,75.9,5.12,60.1,53.74,2.05,9464,43395,Alto
2023,10,2023-10-01,Nordeste,BA,Salvador,77.9,4.19,58.21,68.46,2.32,4582,31478,Alto
2023,10,2023-10-01,Nordeste,BA,Feira de Santana,69.2,4.49,114.27,71.9,3.02,3734,165915,Crítico
2023,10,2023-10-01,Nordeste,PE,Recife,76.5,5.27,94.35,59.67,1.38,4273,28414,Médio
2023,10,2023-10-01,Nordeste,PE,Jaboatão dos Guararapes,76.3,9.5,131.18,79.4,2.58,9947,87492,Médio
2023,10,2023-10-01,Nordeste,CE,Fortaleza,68.3,7.47,58.64,65.23,3.91,9295,83003,Médio
2023,10,2023-10-01,Nordeste,CE,Juazeiro do Norte,72.9,11.5,54.26,95.23,2.07,9530,192282,Médio
2023,10,2023-10-01,Nordeste,MA,São Luís,78.0,5.25,90.16,93.62,3.0,5791,139738,Baixo
2023,10,2023-10-01,Nordeste,PB,João Pessoa,69.7,11.49,76.78,65.73,3.92,1417,90867,Baixo
2023,10,2023-10-01,Centro-Oeste,DF,Brasília,74.1,7.91,106.97,66.81,2.51,11086,110604,Alto
2023,10,2023-10-01,Centro-Oeste,GO,Goiânia,75.8,4.18,174.53,68.49,1.54,10274,4238,Crítico
2023,10,2023-10-01,Centro-Oeste,GO,Aparecida de Goiânia,68.4,7.08,135.51,73.82,2.04,8183,166711,Baixo
2023,10,2023-10-01,Centro-Oeste,MT,Cuiabá,70.5,10.68,123.91,83.17,1.04,575,65995,Alto
2023,10,2023-10-01,Centro-Oeste,MS,Campo Grande,76.2,10.24,153.89,70.13,0.97,6210,68135,Baixo
2023,10,2023-10-01,Sudeste,SP,São Paulo,75.5,5.78,55.07,50.96,3.84,1935,18898,Baixo
2023,10,2023-10-01,Sudeste,SP,Campinas,72.3,4.19,142.9,71.61,1.91,691,142132,Médio
2023,10,2023-10-01,Sudeste,SP,Ribeirão Preto,70.3,6.84,178.17,64.38,3.42,2081,46195,Alto
2023,10,2023-10-01,Sudeste,RJ,Rio de Janeiro,71.3,9.47,72.98,76.43,3.84,11610,142147,Alto
2023,10,2023-10-01,Sudeste,RJ,Niterói,72.7,8.21,173.43,73.55,1.23,7398,16083,Baixo
2023,10,2023-10-01,Sudeste,RJ,Nova Iguaçu,74.3,11.48,152.99,82.82,0.93,5912,9101,Baixo
2023,10,2023-10-01,Sudeste,RJ,Petrópolis,73.7,8.45,147.2,74.68,2.04,4793,62267,Baixo
2023,10,2023-10-01,Sudeste,MG,Belo Horizonte,68.8,10.56,70.76,59.82,3.46,371,182918,Crítico
2023,10,2023-10-01,Sudeste,MG,Uberlândia,68.4,6.45,140.99,85.13,1.53,6747,178343,Baixo
2023,10,2023-10-01,Sudeste,MG,Juiz de Fora,75.1,6.83,67.41,64.5,1.5,9919,109230,Baixo
2023,10,2023-10-01,Sudeste,ES,Vitória,73.4,11.8,53.26,81.17,2.99,10653,47282,Alto
2023,10,2023-10-01,Sudeste,ES,Vila Velha,69.9,4.2,104.25,55.51,1.82,11609,63064,Baixo
2023,10,2023-10-01,Sudeste,ES,Serra,75.8,10.37,178.32,66.32,2.73,7904,171035,Alto
2023,10,2023-10-01,Sul,PR,Curitiba,72.8,9.16,163.22,71.14,2.59,1362,199093,Baixo
2023,10,2023-10-01,Sul,PR,Londrina,71.5,6.02,168.51,62.26,2.33,1658,131943,Alto
2023,10,2023-10-01,Sul,SC,Florianópolis,74.1,4.51,97.77,87.43,2.87,10698,198594,Baixo
2023,10,2023-10-01,Sul,SC,Joinville,75.1,7.94,46.56,95.9,2.05,6954,37159,Alto
2023,10,2023-10-01,Sul,RS,Porto Alegre,76.5,9.51,174.12,83.09,2.89,6690,31045,Alto
2023,10,2023-10-01,Sul,RS,Caxias do Sul,74.3,6.74,176.52,81.51,1.61,5766,195729,Baixo
2023,11,2023-11-01,Norte,AM,Manaus,68.5,7.3,75.38,59.63,2.51,7847,53924,Crítico
2023,11,2023-11-01,Norte,PA,Belém,71.2,10.36,65.84,59.37,3.41,3611,40268,Alto
2023,11,2023-11-01,Norte,PA,Santarém,73.2,9.02,166.04,93.73,0.85,704,60754,Crítico
2023,11,2023-11-01,Norte,RO,Porto Velho,77.2,8.67,65.52,53.29,3.56,3838,28889,Crítico
2023,11,2023-11-01,Norte,TO,Palmas,68.0,7.34,135.25,66.35,3.45,6821,101620,Crítico
2023,11,2023-11-01,Nordeste,BA,Salvador,76.5,8.6,150.58,83.54,2.18,7149,102736,Baixo
2023,11,2023-11-01,Nordeste,BA,Feira de Santana,68.6,7.08,176.95,74.29,3.07,3693,124800,Alto
2023,11,2023-11-01,Nordeste,PE,Recife,77.1,5.96,162.46,87.57,1.37,9156,119540,Baixo
2023,11,2023-11-01,Nordeste,PE,Jaboatão dos Guararapes,69.0,5.35,160.27,86.92,1.04,9163,197321,Alto
2023,11,2023-11-01,Nordeste,CE,Fortaleza,71.7,7.88,57.57,68.46,0.94,11449,132283,Médio
2023,11,2023-11-01,Nordeste,CE,Juazeiro do Norte,75.9,5.65,142.86,73.17,2.5,9485,23774,Médio
2023,11,2023-11-01,Nordeste,MA,São Luís,69.3,4.26,134.52,89.61,3.27,2724,65909,Baixo
2023,11,2023-11-01,Nordeste,PB,João Pessoa,76.3,8.24,119.09,64.75,2.42,243,116820,Baixo
2023,11,2023-11-01,Centro-Oeste,DF,Brasília,69.7,8.04,56.31,61.23,1.69,2644,42122,Crítico
2023,11,2023-11-01,Centro-Oeste,GO,Goiânia,77.8,7.32,139.16,68.73,3.98,1722,99311,Baixo
2023,11,2023-11-01,Centro-Oeste,GO,Aparecida de Goiânia,71.1,8.15,103.88,58.62,0.93,9445,103216,Médio
2023,11,2023-11-01,Centro-Oeste,MT,Cuiabá,68.3,9.89,164.36,78.91,3.7,11231,13966,Médio
2023,11,2023-11-01,Centro-Oeste,MS,Campo Grande,69.3,5.34,133.43,63.91,1.1,7383,61534,Baixo
2023,11,2023-11-01,Sudeste,SP,São Paulo,73.6,4.87,97.21,62.09,3.26,4403,35660,Alto
2023,11,2023-11-01,Sudeste,SP,Campinas,74.0,5.66,158.41,65.89,3.7,10752,96025,Médio
2023,11,2023-11-01,Sudeste,SP,Ribeirão Preto,75.8,7.85,47.58,90.1,1.78,7898,106901,Crítico
2023,11,2023-11-01,Sudeste,RJ,Rio de Janeiro,77.1,4.84,171.22,92.79,2.55,8392,150921,Alto
2023,11,2023-11-01,Sudeste,RJ,Niterói,74.8,4.01,69.94,57.89,3.23,1026,168296,Baixo
2023,11,2023-11-01,Sudeste,RJ,Nova Iguaçu,70.6,4.69,117.04,89.53,1.62,2787,31799,Crítico
2023,11,2023-11-01,Sudeste,RJ,Petrópolis,69.9,10.8,91.27,52.74,2.86,5709,174395,Baixo
2023,11,2023-11-01,Sudeste,MG,Belo Horizonte,71.7,5.92,178.09,54.36,2.45,7858,129915,Baixo
2023,11,2023-11-01,Sudeste,MG,Uberlândia,69.3,10.96,86.27,61.87,3.73,8333,10474,Alto
2023,11,2023-11-01,Sudeste,MG,Juiz de Fora,70.5,9.04,113.23,58.19,3.78,4803,144625,Crítico
2023,11,2023-11-01,Sudeste,ES,Vitória,69.0,11.83,82.21,83.75,2.7,6886,91103,Baixo
2023,11,2023-11-01,Sudeste,ES,Vila Velha,68.9,10.24,97.92,95.15,2.68,1499,21960,Crítico
2023,11,2023-11-01,Sudeste,ES,Serra,69.8,9.87,166.95,52.38,2.74,3776,160662,Baixo
2023,11,2023-11-01,Sul,PR,Curitiba,70.8,11.49,123.81,83.0,3.3,3960,18562,Médio
2023,11,2023-11-01,Sul,PR,Londrina,76.5,5.13,141.74,91.89,1.87,177,17930,Baixo
2023,11,2023-11-01,Sul,SC,Florianópolis,77.2,7.73,96.56,51.66,3.51,4298,96773,Alto
2023,11,2023-11-01,Sul,SC,Joinville,71.3,6.58,129.57,52.94,3.71,3079,193139,Médio
2023,11,2023-11-01,Sul,RS,Porto Alegre,69.2,11.49,173.16,71.68,2.81,1931,164326,Alto
2023,11,2023-11-01,Sul,RS,Caxias do Sul,74.3,7.12,167.38,77.19,1.76,8959,105971,Médio
2023,12,2023-12-01,Norte,AM,Manaus,69.1,11.79,94.83,91.71,3.89,4457,157753,Crítico
2023,12,2023-12-01,Norte,PA,Belém,73.3,5.09,173.18,61.93,1.88,11007,127838,Médio
2023,12,2023-12-01,Norte,PA,Santarém,73.7,11.07,130.19,85.58,2.12,2157,133617,Alto
2023,12,2023-12-01,Norte,RO,Porto Velho,77.1,6.5,119.36,76.16,2.65,836,133006,Alto
2023,12,2023-12-01,Norte,TO,Palmas,74.1,5.74,100.34,81.0,1.73,9053,39856,Alto
2023,12,2023-12-01,Nordeste,BA,Salvador,71.1,9.6,137.06,73.61,2.13,719,150721,Médio
2023,12,2023-12-01,Nordeste,BA,Feira de Santana,68.8,10.56,108.92,92.05,2.11,11891,37381,Alto
2023,12,2023-12-01,Nordeste,PE,Recife,75.1,11.88,121.07,97.22,3.07,4798,192126,Alto
2023,12,2023-12-01,Nordeste,PE,Jaboatão dos Guararapes,71.0,11.02,177.31,63.96,3.45,8988,147206,Crítico
2023,12,2023-12-01,Nordeste,CE,Fortaleza,78.5,7.48,93.36,78.61,3.14,9598,51470,Médio
2023,12,2023-12-01,Nordeste,CE,Juazeiro do Norte,75.4,6.11,135.18,81.15,1.88,11294,120769,Alto
2023,12,2023-12-01,Nordeste,MA,São Luís,71.5,6.76,114.96,93.9,2.51,3679,135077,Crítico
2023,12,2023-12-01,Nordeste,PB,João Pessoa,77.8,9.31,162.06,93.11,0.84,5055,102282,Baixo
2023,12,2023-12-01,Centro-Oeste,DF,Brasília,78.1,6.46,176.97,72.91,1.32,7336,136370,Alto
2023,12,2023-12-01,Centro-Oeste,GO,Goiânia,72.2,7.86,64.56,77.19,0.81,5934,116846,Alto
2023,12,2023-12-01,Centro-Oeste,GO,Aparecida de Goiânia,70.2,6.94,116.96,69.22,2.11,3130,64635,Crítico
2023,12,2023-12-01,Centro-Oeste,MT,Cuiabá,74.5,5.0,179.5,92.51,0.84,3547,125484,Alto
2023,12,2023-12-01,Centro-Oeste,MS,Campo Grande,70.7,10.86,121.98,70.28,3.76,8838,141180,Alto
2023,12,2023-12-01,Sudeste,SP,São Paulo,69.1,10.27,62.02,87.11,4.0,1603,101254,Alto
2023,12,2023-12-01,Sudeste,SP,Campinas,68.8,8.3,95.1,75.06,3.94,5017,138295,Alto
2023,12,2023-12-01,Sudeste,SP,Ribeirão Preto,76.9,10.0,80.52,54.8,3.14,3279,64331,Baixo
2023,12,2023-12-01,Sudeste,RJ,Rio de Janeiro,74.1,10.45,108.52,55.69,3.56,2551,171497,Baixo
2023,12,2023-12-01,Sudeste,RJ,Niterói,75.9,5.33,78.89,68.08,1.98,2880,186645,Baixo
2023,12,2023-12-01,Sudeste,RJ,Nova Iguaçu,76.3,5.13,116.28,94.72,1.01,11628,21567,Alto
2023,12,2023-12-01,Sudeste,RJ,Petrópolis,75.0,10.07,40.12,62.68,0.84,3007,64619,Médio
2023,12,2023-12-01,Sudeste,MG,Belo Horizonte,78.1,7.06,66.55,86.12,2.2,7702,106159,Crítico
2023,12,2023-12-01,Sudeste,MG,Uberlândia,78.9,9.62,177.84,94.5,2.03,11448,91064,Crítico
2023,12,2023-12-01,Sudeste,MG,Juiz de Fora,69.5,5.33,86.26,71.57,2.38,9357,144314,Crítico
